羅馬字	漢字	頻率
ng	魚	15
ng	五	7
ng-de	爾了	1
ng-dzông-loh-fu	五臟六腑	1
ng-go	爾個	281
ng-go	五個	12
ng-jih	五十	6
ng-jih-go	五十個	4
ng-kang-hyiao	五更曉	2
ng-ko-yüih	五個月	1
ng-kwu	五股	3
ng-lah	爾拉	601
ng-lah-go	爾拉個	42
ng-loh-jih-væn	五六十萬	1
ng-noh	爾儂	14
ng-nyin	五年	3
ng-nô	兒囡	40
ng-nô-go	兒囡個	4
ng-pah	五百	3
ng-sang	五牲	1
ng-shü	五歲	1
ng-to	耳朵	16
ng-to-li	耳朵裏	1
ng-to-li-go	耳朵裏個	1
ng-ts	兒子	445
ng-ts-de	兒子了	1
ng-ts-go	兒子個	14
ng-tsʽin	五千	11
ng-tʽao	五套	1
ng-zi	爾自	16
ng-zi-go	爾自個	5
ng-ʽeo-ngô-feh-zi	爾候我弗齊	1
nga	外	2
nga-deo	外頭	26
nga-hyiang	外鄉	2
nga-koh	外國	5
nga-koh-wông	外國王	2
nga-kong	外公	1
nga-kwông-min	外光面	1
nga-min	外面	1
nga-nga	捱捱	1
nga-nga-tsʽi-tsʽi	捱捱棲棲	1
nga-nga-tsʽi-tsʽi	捱捱𥉻𥉻	1
nga-pin	外邊	1
nga-sang	外甥	5
ngah-ts	額子	1
ngang	硬	8
ngang-de	硬了	1
ngang-iao	硬要	1
ngang-kʽô	硬抲	2
ngang-sing	硬心	1
ngao	咬	3
ngao-leh	咬勒	6
ngao-leh-ngô-tsʽ	咬勒牙齒	1
ngao-sah	咬煞	1
ngao-sah-de	咬煞了	1
ngao-se	咬碎	1
ngao-sông	咬傷	1
ngen	岸	2
ngen-zông	岸上	2
ngeo	牛	24
ngeo-go	牛個	1
ngeo-gyin-li	牛圈裏	1
ngeo-jün	偶然	1
ngeo-yiang	牛羊	5
ngeo-ziang	偶像	5
ngo	餓	1
ngo-leh	餓勒	2
ngo-lo-s	俄羅斯	1
ngo-mo-lah	蛾摩拉	9
ngo-mo-lah-go	蛾摩拉個	2
ngwe-hyin	危險	4
ngwe-hyin-go	危險個	2
ngæ	呆	1
ngæ-do-do	呆大大	3
ngæn-deo	銜頭	3
ngæn-li	眼淚	14
ngæn-li	眼裏	2
ngæn-li-cʽih-de	眼淚出了	1
ngæn-ngæn	眼眼	1
ngæn-tsing	眼睛	60
ngæn-tsing-li	眼睛裏	2
ngæn-tsing-li-go	眼睛裏個	2
ngæn-zin	眼前	7
ngô	我	2194
ngô-bæn	瓦爿	1
ngô-cong-nyiang	我中央	1
ngô-de	我了	1
ngô-den	芽頭	3
ngô-go	我個	187
ngô-meng	衙門	3
ngô-meng-li	衙門裏	6
ngô-noh	我儂	4
ngô-sing-li	我心裏	1
ngô-teng	我等	2
ngô-tsʽ	牙齒	10
ngô-yüong-wô	我榮華	1
ngô-zi	我自	10
ngô-zi-go	我自個	2
ni	呢	80
no-ziah	懦弱	9
no-ziah-de	懦弱了	1
nu	怒	1
nu-boh	奴僕	105
nu-boh-go	奴僕個	9
nu-mô	努馬	2
nyi	疑	1
nyi-bæ-iah-go	尼徘約個	1
nyi-bæ-yiah	尼徘藥	1
nyi-bæ-yiah-go	尼徘藥個	1
nyi-cü	泥豬	12
nyi-cü-go	泥豬個	1
nyi-ding	疑定	1
nyi-du	泥塗	1
nyi-go	二個	1
nyi-hao	泥好	1
nyi-kwu	尼姑	1
nyi-leng	議論	14
nyi-lo	尼羅	3
nyi-nyi-vi	尼尼微	4
nyi-nyüoh-li	泥浴裏	4
nyi-pah	二百	7
nyi-sing	疑心	3
nyi-sæn-pah	二三百	2
nyi-sæn-væn	二三萬	1
nyi-tsʽin	二千	7
nyi-wu-tsiang	泥糊漿	1
nyi-yüih	二月	2
nyi-z-bu-li	議事部裏	1
nyi-ʽôh	疑惑	5
nyi-ʽôh-go	疑惑個	2
nyi-ʽôh-ts	疑惑之	1
nyiah	捏	4
nyiah-leh	捏勒	6
nyiah-tih	捏的	1
nyiang	讓	7
nyiang-cʽih	讓出	1
nyiang-gyiu	孃舅	4
nyiang-ts	孃子	15
nyiang-ts-go	孃子個	1
nyiang-tʽæ	孃胎	1
nyiang-vông	仰望	7
nyiang-we	讓位	1
nyiao	饒	7
nyiao-sô	饒恕	8
nyiao-sô	饒赦	5
nyiao-sô-go	饒恕個	1
nyih	日	75
nyih	熱	1
nyih-cü	業主	1
nyih-de	日了	1
nyih-deo	日頭	21
nyih-go	熱個	1
nyih-ko-nyih	日過日	2
nyih-kwông	日光	2
nyih-kyiah	日腳	5
nyih-kyiu-ts-dziang	日久之長	1
nyih-li	日裏	5
nyih-nyih	日日	20
nyih-sing	熱心	3
nyih-su	日數	1
nyih-tang-nyih	日打日	1
nyih-ts	日子	67
nyih-yia	日夜	7
nyin	年	98
nyin-cün	扭轉	10
nyin-de	年了	1
nyin-dzing	年成	1
nyin-dzing-go	年成個	1
nyin-dæ	年代	5
nyin-kang-go	年庚個	1
nyin-kyi	年紀	39
nyin-leh	染勒	1
nyin-tæn-cün	扭帶轉	1
nyin-zæn	黏饞	2
nying	人	971
nying	銀	1
nying-djôh	迎着	5
nying-dzing	人陣	1
nying-go	人個	125
nying-ko	人過	1
nying-kwʽu-li	銀庫裏	1
nying-kô	人家	100
nying-kô-go	人家個	5
nying-kʽah	人客	11
nying-loh	寧錄	2
nying-nying	認認	1
nying-pao	銀包	2
nying-shü	人勢	1
nying-sing	人聲	2
nying-teh	認得	24
nying-teh-go	認得個	1
nying-ts	銀子	67
nying-ts	人之	1
nying-ts-go	銀子個	1
nying-tsih	迎接	14
nying-tsih-we	人只會	1
nying-tsing	認真	1
nying-tsing-wô	認真話	1
nying-yün	鄞縣	1
nyiæn-deo	唸頭	3
nyiæn-deo	念頭	3
nyiæn-go	廿個	2
nyiæn-kwʽe	廿塊	1
nyiæn-kyiu	廿九	1
nyiæn-liang	廿兩	1
nyiæn-nyin	廿年	3
nyiæn-pah	廿八	1
nyiæn-tsah	廿只	3
nyiæn-tsʽih	廿七	2
nyü	女	1
nyü	愚	1
nyü-beng	愚笨	2
nyü-beng-go	愚笨個	4
nyü-cʽing	愚蠢	2
nyü-nying	女人	75
nyü-nying-go	女人個	1
nyü-nyü	女女	1
nyü-si	女婿	3
nyü-wông	女王	2
nyü-wông	女皇	2
nyün	原	1
nyün	源	1
nyün-deo	源頭	3
nyün-liang	原諒	1
nyün-siang	軟相	2
nyün-sing	願心	3
nyün-sing-go	願心個	1
nyün-sæ	元帥	2
nyün-z	原是	4
nyün-ziah	軟弱	2
nyüoh	肉	10
nyüoh-go	玉個	2
nyüoh-go	肉個	2
nyüoh-sing	肉身	23
nyüoh-sing-go	肉身個	1
nyüoh-tsiang	肉醬	1
nyüoh-tæn-hao	𢫭帶好	1
nyüong-yüing	濃雲	1
næ-mæn	乃幔	1
næ-sing	耐心	3
næn	難	9
næn-dao	難道	33
næn-dao	難導	1
næn-deo	難頭	2
næn-deo-go	難頭個	1
næn-ko	難過	4
næn-kæn	難間	90
næn-leh-kying	難勒緊	1
næn-ming	難民	1
næn-ngao	難熬	2
næn-pao	難保	2
næn-sang-go	難生個	1
næn-tʽiao-go	難挑個	1
næn-we	難爲	2
nô	喏	3
nô-fi-jih	拿非實	1
nô-jing	拿順	2
nô-mô	拿瑪	1
nô-ngoh	拿鶴	9
nô-ngoh-go	拿鶴個	8
nô-sah-leh	拿撒勒	8
nô-sah-leh-go	拿撒勒個	3
nô-teh	挪得	1
nô-üô	挪亞	38
nô-üô-go	挪亞個	6
nô-ʽeh	拿轄	2
nön	囡	114
nön-go	囡個	4
nön-nön	暖暖	1
o-fi	倭非	1
o-leh	捼勒	2
o-meh	阿抹	2
o-nen	阿南	6
o-pah	阿伯	2
o-pah	倭柏	1
o-ʽeh	阿轄	1
oh	屋	13
oh	惡	1
oh-da-vi	屋大維	3
oh-da-ziu	屋大就	1
oh-li	屋裏	73
oh-li-go	屋裏個	22
oh-lô	屋落	36
oh-lô-go	屋落個	1
oh-nao-tsin	屋腦尖	1
oh-ngô-teng	屋瓦頂	1
oh-nying	惡人	1
oh-teng	屋頂	3
oh-yü	屋宇	6
pa	拜	38
pa	擺	5
pa-bu-sah-go	拜菩薩個	1
pa-cʽih	擺出	1
pa-go	拜個	2
pa-kyʽi-læ	擺起來	1
pa-kæn	擺間	1
pa-kæn-go	擺間個	2
pa-kʽæ	擺開	3
pa-kʽæ-tih	擺開的	1
pa-læ	擺來	1
pa-pa	拜拜	9
pa-shih-hao-liao	擺設好了	1
pa-tong	擺東	1
pa-tæn-kʽæ	擺帶開	1
pa-voh	拜服	3
pa-yiah	擺藥	1
pah	百	2
pah-bing	百病	1
pah-da-nyi	伯大尼	6
pah-deh-li	伯特利	11
pah-deh-li-go	伯特利個	1
pah-fah-kyi	伯法基	2
pah-go	八個	1
pah-i-pah-jing	百依百順	1
pah-jih	八十	1
pah-jih-loh	八十六	1
pah-jih-nyi	八十二	2
pah-jih-tsʽih	八十七	1
pah-kwun	百官	2
pah-kyün	八眷	1
pah-lah	伯拉	2
pah-li-ʽeng	伯利恆	8
pah-lu	伯魯	1
pah-nyih-go	八日個	1
pah-pah	八百	8
pah-sing	百姓	112
pah-sing-go	百姓個	6
pah-sing-lah	百姓拉	19
pah-sæ-da	伯賽大	2
pah-tsong	百總	7
pah-tʽi	百體	3
pah-væn	百萬	1
pah-yiang	百樣	10
pang-se	綳碎	2
pao	報	18
pao	保	4
pao	寶	3
pao	飽	1
pao-cʽih	爆出	2
pao-cʽih-læ	爆出來	5
pao-cʽih-læ-go	爆出來個	1
pao-djün	保全	18
pao-djün-de	保全了	2
pao-djün-hyü-to	保全許多	1
pao-dziu	報仇	3
pao-eng	報恩	1
pao-feh-dzing	報弗盡	2
pao-feh-wæn-go	報弗還個	1
pao-gyi-go	報其個	1
pao-hyüih	寶血	6
pao-ing	報應	15
pao-kweh-tsing	包括進	1
pao-kyin	寶劍	6
pao-kô	保家	6
pao-kʽæ	爆開	2
pao-kʽæ-læ-go	爆開來個	1
pao-lao	保牢	1
pao-leh-dzing	報勒盡	1
pao-lo	保羅	2
pao-nying	保人	1
pao-pao	飽飽	3
pao-pao	保保	1
pao-pe	寶貝	15
pao-siu	保守	9
pao-siu-go	保守個	1
pao-veh	寶物	2
pao-voh	包袱	1
pao-we-s	保惠師	1
pao-wu	保護	20
pao-wu-go	保護個	1
pao-wæn	報還	3
pao-yiu	保佑	37
pao-ün	報冤	1
pe	揹	8
pe	背	3
pe	輩	1
pe-go	揹個	2
pe-lah-to	彼拉多	20
pe-leh	揹勒	6
pe-leh	背勒	4
pe-leh-dong-go	揹勒動個	1
pe-lôh	揹落	2
pe-lôh	背落	1
pe-shông	悲傷	15
pe-shông-go	悲傷個	2
pe-shông-kyʽi-læ	悲傷起來	1
pe-shông-kyʽi-læ-de	悲傷起來了	1
pe-teh	彼得	51
pe-teh-dông	彼得堂	2
pe-teh-go	彼得個	1
pe-ts	杯子	11
pe-ts	背仔	1
pe-tʽu-li	彼土利	4
pe-tʽu-li-go	彼土利個	5
pe-zin	卑賤	3
peh	撥	673
peh-djông	不常	6
peh-dzæ	不在	1
peh-fông	不妨	1
peh-gyü	不懼	2
peh-hyiao	不孝	2
peh-iu	不憂	2
peh-ko	不過	13
peh-kô	不加	1
peh-lao	不老	1
peh-lu-to	不魯多	3
peh-ming	不明	1
peh-neng	不能	1
peh-pih	不必	5
peh-pin	不變	3
peh-sing	不信	2
peh-ti-nah-z	不蒂捺士	1
peh-vông	不忘	2
peh-yih	不易	3
peng	本	9
peng	奔	2
peng-cün	奔轉	1
peng-cʽih	奔出	1
peng-di	本地	3
peng-di-nying	本地人	1
peng-dzing	本城	1
peng-hyiang	本鄉	1
peng-koh	本國	5
peng-kyʽi	奔起	5
peng-kyʽi	奔去	2
peng-leh-kyʽi	奔勒去	2
peng-long-kyʽi	奔攏去	1
peng-long-læ	奔攏來	5
peng-læ	本來	12
peng-sing	本性	1
peng-tao	奔到	3
peng-tiu	本丟	1
peng-tu	本都	1
peng-tʽu	本土	1
peng-veng	本份	1
peng-z	本事	3
peng-zông	奔上	1
peng-zông-kyʽi	奔上去	1
pi	比	81
pi-cong-peh-dong	比衆不同	1
pi-djü	閉住	1
pi-feh-læ	比弗來	1
pi-feh-læ-go	比弗來個	2
pi-fông	比方	30
pi-fông-go	比方個	1
pi-kyih	比結	1
pi-kyʽi-læ	比起來	3
pi-kʽeo	閉口	1
pi-lah	比拉	8
pi-li-si	比利洗	3
pi-li-üô	比利亞	1
pi-li-üô-go	比利亞個	1
pi-lih	比列	1
pi-long	閉攏	1
pi-mih	祕密	1
pi-mih	秘密	1
pi-neng	比嫩	1
pi-r-go	比珥個	1
pi-seng	比遜	1
pi-sô	比沙	1
pi-tih	閉的	1
pi-tʽah-go	比撻個	1
pi-tʽe-nyi	庇推尼	2
pi-vu	比武	1
pi-vu-go	比武個	1
piao	表	1
piao-cʽih	滮出	1
piao-ming	表明	1
piao-ts	婊子	4
pih	必	31
pih	逼	1
pih-dah	必達	1
pih-ding	必定	80
pih-dzih	筆直	1
pih-hen	辟罕	1
pih-iao	必要	23
pih-lah	辟拉	8
pih-lah-go	辟拉個	1
pih-li	壁裏	1
pih-nyüoh	碧玉	1
pih-næn	逼難	7
pih-næn-go	逼難個	3
pih-sæ-da	必賽大	1
pih-zing-tsʽing	壁淨清	1
pin	變	11
pin	遍	7
pin	邊	5
pin-cʽih	編出	2
pin-cʽih	變出	2
pin-di	遍地	8
pin-diao	變掉	2
pin-hwô	變化	1
pin-keng	變更	1
pin-leh	變勒	5
pin-seh	變色	3
pin-ts	鞭子	6
pin-tso	變做	1
pin-tʽin	遍天	1
pin-tʽin-ʽô	遍天下	1
pin-tʽin-ʽô-go	遍天下個	2
pin-wun	變換	5
pin-wæ	變壞	1
pin-wæ-de	變壞了	1
pin-yi	變移	1
pin-yih	變易	1
pin-yin	邊沿	36
pin-yin-go	邊沿個	2
ping	兵	18
ping	餅	13
ping-fah	兵法	2
ping-lang	冰冷	1
ping-long	併攏	1
ping-mô	兵馬	31
ping-tsiang	兵將	2
ping-tsʽia	並且	67
po-di-fi-lah-go	波提非拉個	3
po-di-veh	波提乏	2
po-lông	波浪	1
po-s	波斯	4
po-z	波士	2
poh	北	2
poh	剝	1
poh-bi-go	剝皮個	1
poh-deo	北頭	4
poh-diao	剝掉	4
poh-lao	博老	8
poh-pin	北邊	5
pong-kʽæ	崩開	1
pu	補	8
pu	布	5
pu-hao	補好	2
pu-pu-tsʽeo	補補湊	1
pu-s	布斯	1
pu-sæn	布衫	1
pu-tih-go	補的個	2
pu-tsoh	補足	2
pun	搬	2
pun	半	1
pun-ko	搬過	1
pun-ko-kyʽi	搬過去	4
pun-kyü	半句	2
pun-kʽong	半空	1
pun-lu-zông	半路上	1
pun-læ-pun-kyʽi-go	搬來搬去個	1
pun-nyi-gyi	半尼其	1
pun-pin	半邊	3
pun-tao	搬到	3
pun-tsing	搬進	1
pun-yia-ko	半夜過	2
pæn	班	1
pæn-deo	扳頭	1
pæn-kyiu	斑鳩	1
pæn-pô	瘢疤	3
pæn-pô-go	瘢疤個	2
pæn-tih	𢲔跌	7
pô	把	191
pô-bih	巴別	2
pô-công	巴掌	1
pô-feh-neng	巴弗能	1
pô-hyi	把戲	1
pô-iah-nô	巴約拿	1
pô-jih-meh	巴實抹	3
pô-jih-meh-go	巴實抹個	2
pô-kyih	巴結	5
pô-lah-ha-nen	巴勒哈南	1
pô-lah-kyüô	巴拉迦	1
pô-lah-pô	巴拉巴	8
pô-leh-ha-nen	巴勒哈南	1
pô-læn	巴蘭	1
pô-pi-leng	巴比倫	5
pô-pô	巴巴	3
pô-r-mô	巴爾馬	3
pô-siu	把守	2
pô-siu-go	把守個	1
pô-sæ	把帥	3
pô-tang-pô	把打把	1
pô-ti-mæ	巴底買	4
pô-to-lo-mæ	巴多羅買	2
pô-tsiang	把賬	1
pô-tsin	霸佔	1
pô-tʽæn	巴坦	1
pô-tʽæn-üô-læn	巴坦亞蘭	10
pô-z-meh	巴是抹	1
pông-doh	謗瀆	1
pông-dzu	幫助	34
pông-hwe	謗毀	4
pông-siu	幫手	1
pông-tsʽeng	幫襯	3
pông-yiang	榜樣	8
pʽa	派	1
pʽah-kʽæ	𤖼開	6
pʽah-kʽæ-ts	𤖼開仔	1
pʽah-tsing	拍進	1
pʽah-tæn-kʽæ	𤖼帶開	1
pʽang	烹	2
pʽe-long-go	配攏個	2
pʽe-peh	配撥	1
pʽeng-hyiang	噴香	3
pʽeng-hyiang-go	噴香個	1
pʽi	披	1
pʽi-bing	批評	10
pʽi-lôh-læ	批落來	1
pʽiao-bah	漂白	1
pʽih-diao	撇掉	1
pʽih-leh	劈勒	1
pʽin	篇	6
pʽin	騙	1
pʽin-nying-go	騙人個	1
pʽin-zeh	騙賊	1
pʽing-kying	聘金	1
pʽing-kʽong	拼空	1
pʽing-tsʽeo	拼湊	1
pʽing-tsʽing	聘請	1
pʽo	破	3
pʽo-dzæn	破綻	3
pʽo-dzæn-go	破綻個	1
pʽo-kʽæ	破開	4
pʽo-leh	破勒	1
pʽo-leo	破漏	1
pʽo-s-lah	破斯拉	1
pʽo-tsing	破進	7
pʽoh-jih	樸實	1
pʽoh-s	魄屍	3
pʽoh-s	撲屍	1
pʽoh-tao	撲倒	8
pʽoh-tæn-tao	撲帶倒	2
pʽong	捧	1
pʽong-djoh	碰着	25
pʽong-djoh-go	碰着個	3
pʽong-djoh-leh	碰着勒	1
pʽong-djôh	碰着	22
pʽong-djôh-go	碰着個	2
pʽong-djôh-ts	碰着仔	1
pʽong-kyin-ko	碰見過	1
pʽong-leh	捧勒	2
pʽu	鋪	4
pʽu-dzih	鋪直	2
pʽu-læ	鋪來	1
pʽu-pæn	鋪板	7
pʽun-pʽe	潘沛	5
pʽun-pʽe-yi	潘沛以	1
pʽun-tön	判斷	9
pʽô	怕	52
pʽô-de	怕了	3
pʽô-deo	怕頭	1
pʽô-fah-go	怕法個	1
pʽô-feh	怕弗	2
pʽô-go	怕個	1
pʽô-gyü	怕懼	16
pʽô-kyʽi-læ	怕起來	1
pʽô-kyʽi-læ-de	怕起來了	3
pʽô-pʽô	怕怕	4
pʽô-pʽô-go	怕怕個	5
pʽô-shü-shü	怕勢勢	2
pʽô-sing	怕心	3
r	珥	5
r	而	1
r-go	珥個	3
r-ping-tsʽia	而並且	1
r-pô-læn	珥巴蘭	1
s	賜	46
s	使	7
s	詩	1
s-be	四倍	1
s-deh-lön-kyʽün	四凸亂圈	5
s-deh-lön-kyʽün-go	四凸亂圈個	1
s-du	使徒	3
s-du-go	使徒個	1
s-eng	賜恩	1
s-feh-ding	駛弗停	1
s-feh-teh-go	使弗得個	2
s-foh	賜福	15
s-foh-go	賜福個	1
s-fông	四方	3
s-go	四個	6
s-gying	四近	1
s-gying-s-yün	四近四遠	1
s-hwun	使喚	6
s-hyiang	四鄉	1
s-hæ-ts	四海之	1
s-jih	四十	17
s-jih-ng-go	四十五個	1
s-jih-tsʽih	四十七	1
s-kang	四更	2
s-kweh	屍骨	1
s-kwu	四股	1
s-kyi	四季	1
s-kyü	詩句	1
s-lôh	賜落	9
s-lôh-læ	賜落來	3
s-ng-jih	四五十	1
s-nyin	四年	2
s-nyüoh-s	司獄司	2
s-nyüoh-s-go	司獄司個	1
s-pah	四百	7
s-pah-go	四百個	2
s-peh	賜撥	79
s-s	試試	11
s-s-go	試試個	1
s-s-kʽen	試試看	1
s-siang	思想	3
s-siu	屍首	12
s-teh	使得	165
s-ts	獅子	4
s-ts-pah-tʽi	四肢百體	2
s-tsah	四隻	1
s-tsu	始祖	4
s-tsʽa	使差	1
s-tsʽeng	思忖	2
s-tsʽin	四千	4
s-tsʽing	四親	1
s-tsʽô-lu-kʽeo	四岔路口	2
s-tsʽô-sang	四汊生	1
s-tông-bo-li	斯當琶里	2
s-vu	師父	5
s-vu-go	師父個	1
s-vông-ts	死亡之	1
s-yin	使鹽	1
s-yün	四遠	1
s-yüoh	私慾	7
s-yüoh-sing	私慾心	1
s-ʽô	私下	20
sa	曬	1
sa-dziang	曬場	1
sa-dziang-li-go	曬場裏個	2
sa-pih	曬癟	2
sa-sah	曬煞	1
sah	殺	26
sah	煞	4
sah-ba-leh	殺敗了	1
sah-bah-da-nyi	撒白大尼	2
sah-da	撒大	1
sah-di-kyüô	撒提迦	1
sah-diao	殺掉	28
sah-diao-de	殺掉了	1
sah-diao-go	殺掉個	5
sah-doh	撒鐸	2
sah-dæn	撒但	10
sah-fæn	撒番	1
sah-go	殺個	1
sah-gyi-diao	殺其掉	1
sah-hao	殺好	1
sah-kao	煞覺	2
sah-ko-liao	殺過了	1
sah-kyüô-li-üô	撒迦利亞	1
sah-kʽeo	煞扣	3
sah-lah	撒拉	43
sah-lah-go	撒拉個	4
sah-lah-tʽih	撒拉鐵	2
sah-leh	殺勒	2
sah-leh	殺了	1
sah-leng	撒冷	1
sah-lo-mi	撒羅米	2
sah-loh	撒鹿	4
sah-læ	撒萊	14
sah-læ-go	撒萊個	3
sah-meng	撒門	2
sah-mô-li-üô	撒瑪利亞	1
sah-nying-go	殺人個	1
sah-r-tih-nyi-üô	撒爾的尼亞	4
sah-sah-diao	殺殺掉	1
sah-tʽu-kæ	撒土該	8
sang	生	206
sang-be-go	生佩個	1
sang-bing	生病	6
sang-bing-go	生病個	2
sang-cʽih	生出	22
sang-cʽih-go	生出個	2
sang-cʽih-læ	生出來	1
sang-cʽih-læ-de	生出來了	1
sang-cʽih-læ-go	生出來個	2
sang-de	生了	2
sang-dzing	生成	1
sang-go	生個	32
sang-ho	生火	1
sang-i	生意	14
sang-kyʽi	生氣	3
sang-kʽeo	牲口	55
sang-kʽeo-go	牲口個	6
sang-kʽeo-li	牲口裏	1
sang-leh	生勒	4
sang-loh	生落	1
sang-loh-læ	生落來	1
sang-loh-læ-go	生落來個	1
sang-læ	生來	7
sang-m	生姆	1
sang-mun	生滿	1
sang-nyih	生日	2
sang-peh	生撥	10
sang-sang	生生	1
sang-tong-go	生東個	1
sang-tsʽæn	生產	2
sang-weh	生活	3
sang-yiang	生養	7
sao	燥	2
sao	掃	1
sao-de	燥了	2
sao-di-li	燥地裏	1
sao-go	燥個	2
sao-lo	掃羅	2
se	雖	26
se-din	稅鈿	1
se-jün	雖然	15
se-s-li	水師裏	2
se-tsih	雖即	25
seh	塞	2
seh	色	1
seh-djü	塞住	1
seh-mun-liao-go	塞滿了個	1
seh-neh-pô-nyi	撒納巴尼	1
seh-seh	塞塞	1
seh-seh-go	塞塞個	1
seng-kyʽi	生氣	2
seng-kyʽi-go	生氣個	2
seng-nyü	孫女	1
seng-s	生死	1
seng-seng	孫孫	2
seng-ts	孫子	4
seng-tʽeo-ts	滲透仔	2
seo	搜	2
seo-seo	瘦瘦	5
shih	設	6
shih	雪	3
shih	失	2
shih	式	1
shih	說	1
shih-bah	雪白	3
shih-bah-go	雪白個	2
shih-diao	失掉	8
shih-diao-kæn	失掉間	1
shih-diao-kæn-go	失掉間個	3
shih-go	設個	1
shih-hyü-to	設許多	1
shih-iah	失約	2
shih-kwah-liang-go	雪刮亮個	1
shih-lih	設立	13
shih-lih-go	設立個	3
shih-lih-tong	設立東	1
shih-pah	說八	2
shih-pah-go	說八個	1
shih-seh	失色	1
shih-siao	雪消	1
shih-sæn	雪山	1
shih-wô	說話	184
shing	峋	1
shing	郇	1
shing-go	郇個	1
shing-sæn	郇山	1
shoh	束	1
shoh-dao	束稻	1
shoh-go	束個	1
shoh-long	縮攏	1
shæ	赦	1
shông-be	雙倍	1
shông-kwʽa	爽快	2
shông-ngæn	雙眼	2
shông-sang	雙生	2
shông-shông	雙雙	3
shông-tʽao	雙套	1
shü	水	56
shü	歲	50
shü	書	9
shü	數	1
shü-dao	勢道	7
shü-dao	势道	1
shü-de	歲了	3
shü-de	水了	1
shü-djün-go	世傳個	1
shü-dong-li	水桶裏	1
shü-dæ	世代	22
shü-go	水個	4
shü-hao-liao	數好了	1
shü-ka	世界	4
shü-keo-li	水溝裏	2
shü-kyin	世間	5
shü-kæn-zông	世間上	63
shü-kæn-zông-go	世間上個	3
shü-kʽeo	世口	1
shü-li	書裏	14
shü-li	水裏	4
shü-li-go	書裏個	1
shü-li-go	水裏個	1
shü-lu	水路	1
shü-nyün	水源	12
shü-r	書珥	2
shü-r-go	書珥個	1
shü-shü	世世	5
shü-shü-dæ-dæ	世世代代	4
shü-ts	世之	1
shü-tʽu	水土	1
shü-vi	勢微	1
shü-ying	輸贏	1
shü-zao-li	水槽裏	2
shü-zông	世上	1
shü-üô	書亞	1
shü-üô-go	書亞個	2
shün	選	1
si	死	89
si	細	3
si	西	3
si	世	1
si-ah	細阿	1
si-de	死了	46
si-ding	西定	3
si-fah	西發	1
si-fi-ong	洗非翁	1
si-go	死個	20
si-ko-liao	死過了	2
si-ko-ts	死過之	1
si-ko-ts-ʽeo	死過之後	1
si-kyi-li	西基里	9
si-kyʽiao	細巧	2
si-kæn-de	死間了	1
si-kông	死江	1
si-kông-go	死江個	1
si-lah	西拉	11
si-lah	洗拉	3
si-lah-go	西拉個	1
si-lah-ping	西拉冰	4
si-li	洗禮	21
si-liao	死了	1
si-liao	死掉	1
si-lih	西烈	1
si-lu	死路	1
si-læ	死來	3
si-meng	西門	17
si-meng-go	西門個	2
si-min	西緬	9
si-min-go	西緬個	1
si-mô-li	西瑪利	1
si-nyi	西尼	1
si-nyih	死日	1
si-nying	死人	25
si-nying-go	死人個	3
si-pi-tʽa	西庇太	5
si-pi-tʽa-go	西庇太個	5
si-pi-yiang	西庇楊	3
si-pi-yiang-go	西庇楊個	1
si-pin	西邊	10
si-pin	洗扁	3
si-po	洗玻	2
si-pu-leng	西布倫	5
si-pu-leng-go	西布倫個	1
si-pun-pin	西半邊	2
si-pæn-yüô	西班牙	5
si-pô	西巴	1
si-r	西珥	7
si-r-go	西珥個	2
si-si	細細	1
si-si-go	細細個	1
si-teng	西頓	7
si-teng-go	西頓個	2
si-ts	死仔	18
si-vo-la	西伏剌	3
si-ze	死罪	14
si-ʽeo	死後	9
sia	寫	5
sia-kæn	寫間	1
sia-leh	寫勒	1
sia-lôh	寫落	3
sia-lôh-tih	寫落的	3
sia-tih	寫的	9
sia-tih-go	寫的個	2
siah-lôh	削落	2
siah-wun-de	削完了	1
siang	想	23
siang	相	1
siang-dzu	相助	1
siang-feh-tao	想弗到	1
siang-feh-tao-go	想弗到個	1
siang-gying	相近	13
siang-gying-go	相近個	3
siang-ken	相干	7
siang-kying	相敬	1
siang-liang	商量	18
siang-liang-hao	商量好	2
siang-liang-ts	商量仔	1
siang-lin	相連	1
siang-mao	相貌	28
siang-pʽe	相配	1
siang-siang-kʽen	相相看	1
siang-sing	相信	60
siang-sing-go	相信個	28
siang-sing-ts	相信之	3
siang-tao	想到	1
siang-tʽong	相通	1
siang-vu	相符	2
siang-vông	相望	17
siang-vông	相逢	1
siang-ziang	相像	1
siang-ziang-go	相像個	2
siang-æ	相愛	1
siang-ʽo	相和	2
siao	小	55
siao	笑	5
siao	燒	3
siao	少	1
siao-de	小了	1
siao-diao	燒掉	7
siao-go	小個	11
siao-hwô	燒化	1
siao-jün	小船	2
siao-ko-de	笑過了	1
siao-koh	小國	2
siao-kwʽu	小苦	1
siao-kyi	小雞	1
siao-li	小驢	3
siao-lo	少羅	1
siao-læ	小來	1
siao-ngeo	小牛	2
siao-nying	小人	55
siao-nying-go	小人個	4
siao-nön	小囡	6
siao-shü	稍勢	1
siao-siao	小小	4
siao-siao	少少	2
siao-siao-go	小小個	1
siao-siao-kun	小小管	1
siao-siao-sing-sing	小小心心	1
siao-sing	小心	4
siao-w̆æn	小娃	5
siao-yia	少爺	2
siao-yiang	小羊	20
